prs_PersoonsID,AfstandSchool,pcp_Regio,isc_VanDatum,isc_OpleidingsCode,LeeftijdMaandenEersteInschr,NrStdInEersteKlas,Geslacht,AantalOplVOORICAIngeschreven,PCertificaat_Opl,PropCertificaatDatum,HeeftP,VoorOpleidingsNiveau,HeeftWisInVooropleiding,Aanwezigheid1ejaar,EersteToetsCijfer,GemToetsCijferEerstePeriode,HeeftBijzOmstandigheden
431652,26,Den Bosch Eindhoven,9/1/2014,INF,229,26,Man,3,INF,6/27/2016,1,HAVO,1,88.4,94,63,?
431699,19,Nijmegen,9/1/2014,CMD,228,28,Man,3,CMD,6/27/2016,1,HAVO,1,86.3,69,67,?
432328,1,Nijmegen,9/1/2017,ICT,287,30,Man,2,ICT,6/27/2018,1,HAVO,1,74.8,89,74,0
432509,1,Arnhem,9/1/2013,IN-4479,230,16,Man,2,INF,6/30/2015,1,HAVO,1,100.0,99,60,?
432912,44,Zuiden,9/1/2013,INF,220,8,Man,3,INF,7/1/2014,1,HAVO,1,100.0,47,64,?
433774,26,Den Bosch Eindhoven,9/1/2014,INF,239,25,Man,3,INF,6/27/2016,1,HAVO,1,86.7,81,68,?
434320,19,Ede Wageningen,2/1/2014,CMD,238,22,Man,2,CMD,6/30/2015,1,HAVO,1,92.7,60,68,?
434364,2,Nijmegen,9/1/2015,ICT,261,31,Man,5,ICT,6/30/2017,1,HAVO,1,7.2,32,43,0
434405,6,Zevenaar,9/1/2013,IN-4479,239,24,Man,2,CMD,6/27/2016,1,HAVO,1,100.0,45,38,?
434962,19,Nijmegen,2/1/2015,CMD,260,30,Vrouw,3,CMD,6/30/2017,1,MBO,?,74.1,80,62,?
435469,4,Zevenaar,2/1/2014,CMD,222,35,Man,2,CMD,6/30/2015,1,HAVO,1,20.0,50,61,?
435966,2,Arnhem,9/1/2014,CMD,257,31,Man,2,CMD,6/27/2016,1,VWO,1,60.9,45,61,?
437211,26,Apeldoorn,9/1/2016,CMD,281,27,Man,1,CMD,6/30/2017,1,MBO,0,67.5,76,65,0
438269,10,Nijmegen,9/1/2013,BIM,231,24,Man,3,BIM,7/1/2014,1,HAVO,1,100.0,88,62,?
440077,2,Arnhem,9/1/2017,CMD,268,30,Man,1,CMD,1/29/2019,1,HAVO,1,38.6,90,77,0
441140,3,Arnhem,9/1/2013,IN-4479,236,24,Man,3,INF,7/1/2014,1,HAVO,1,100.0,80,64,?
441171,0,Arnhem,2/1/2014,BIM,244,25,Vrouw,3,CMD,6/27/2016,1,Buitenlands,?,73.3,50,48,?
442188,15,Zevenaar,9/1/2013,CMD,264,25,Man,1,INF,6/30/2015,1,MBO,?,0.0,87,79,?
442314,17,Nijmegen,9/1/2017,CMD,317,31,Man,2,CMD,1/29/2019,1,HAVO,1,37.9,57,57,1
443989,4,Arnhem,9/1/2014,CMD,257,27,Man,3,CMD,6/30/2015,1,HAVO,1,58.3,66,70,?
443991,29,Doetinchem,9/1/2014,IN-4479,258,25,Man,4,INF,6/30/2015,1,HAVO,1,71.9,84,67,?
444904,40,Den Bosch Eindhoven,9/1/2014,CMD,237,27,Man,2,CMD,6/27/2016,1,HAVO,1,56.9,83,69,?
450914,7,Arnhem,9/1/2013,IN-4479,215,24,Man,2,INF,7/1/2014,1,HAVO,1,100.0,79,63,?
450923,19,Ede Wageningen,9/1/2013,IN-4479,217,20,Man,2,INF,6/30/2015,1,HAVO,1,100.0,76,64,?
450942,83,Westen,9/1/2014,CMD,223,28,Man,1,CMD,6/27/2016,1,HAVO,1,68.6,45,66,?
452245,6,Nijmegen,9/1/2016,ICT,264,26,Man,2,ICT,6/30/2017,1,MBO,1,55.8,93,70,0
453366,53,Deventer,9/1/2014,CMD,223,27,Man,1,CMD,6/30/2015,1,HAVO,1,63.3,59,69,?
453403,3,Arnhem,9/1/2013,CMD,260,20,Vrouw,3,INF,6/30/2015,1,MBO,?,100.0,73,52,?
453490,17,Zevenaar,9/1/2017,CMD,270,33,Man,1,CMD,6/27/2018,1,HAVO,1,71.2,65,62,0
454029,22,Doetinchem,9/1/2015,CMD,248,31,Man,3,CMD,6/27/2016,1,HAVO,1,88.9,83,57,1
454612,22,Nijmegen,9/1/2016,CMD,276,27,Man,4,CMD,6/30/2017,1,MBO,?,85.0,63,73,0
454723,12,Zevenaar,9/1/2013,IN-4479,224,23,Man,2,INF,8/28/2015,1,HAVO,1,75.0,76,56,?
455547,3,Arnhem,9/1/2014,CMD,238,27,Vrouw,3,CMD,6/27/2016,1,MBO,?,84.8,52,62,?
455591,3,Arnhem,9/1/2013,TIF,228,16,Man,2,TIF,7/1/2014,1,VWO,1,100.0,87,67,?
455614,6,Zevenaar,9/1/2013,IN-4479,210,21,Man,2,TIF,6/30/2015,1,HAVO,1,100.0,72,50,?
455766,2,Arnhem,9/1/2014,CMD,261,27,Man,2,CMD,6/30/2015,1,MBO,?,65.0,55,73,?
456105,21,Doetinchem,9/1/2013,IN-4479,231,20,Man,2,INF,6/30/2015,1,HAVO,1,100.0,83,69,?
456215,2,Arnhem,9/1/2014,CMD,258,24,Vrouw,2,CMD,6/27/2016,1,Buitenlands,?,79.6,66,63,?
456301,20,Nijmegen,2/1/2015,CMD,264,30,Man,2,CMD,6/30/2017,1,MBO,?,67.9,80,56,?
456335,2,Arnhem,9/1/2014,IN-4479,238,29,Vrouw,3,INF,6/30/2015,1,HAVO,1,96.8,80,81,?
456362,47,Winterswijk,9/1/2014,CMD,238,29,Vrouw,1,CMD,6/30/2015,1,HAVO,1,94.9,80,72,?
456647,17,Doetinchem,9/1/2013,IN-4479,211,26,Man,2,INF,7/1/2014,1,HAVO,1,100.0,81,69,?
456741,29,Doetinchem,9/1/2013,IN-4479,206,21,Man,3,INF,7/1/2014,1,HAVO,1,100.0,69,49,?
456861,22,Ede Wageningen,9/1/2013,IN-4479,206,21,Man,2,TIF,6/30/2015,1,HAVO,1,100.0,80,54,?
456867,19,Nijmegen,2/1/2015,CMD,267,29,Man,2,CMD,6/27/2016,1,HAVO,1,93.0,80,64,?
456976,27,Doetinchem,9/1/2013,IN-4479,218,24,Man,2,INF,6/30/2015,1,HAVO,1,100.0,81,70,?
457542,103,Westen,9/1/2013,IN-4479,213,20,Man,1,CMD,6/30/2015,1,HAVO,1,100.0,62,45,?
457589,1,Arnhem,9/1/2013,IN-4479,207,20,Man,2,INF,7/1/2014,1,HAVO,1,100.0,49,57,?
457605,42,Winterswijk,9/1/2014,CMD,218,27,Vrouw,2,CMD,6/27/2016,1,HAVO,1,55.6,90,84,?
458728,27,Apeldoorn,9/1/2013,CMD,227,23,Man,3,INF,7/1/2014,1,HAVO,1,50.0,68,60,?
459364,21,Doetinchem,9/1/2013,IN-4479,206,26,Man,3,TIF,6/30/2015,1,HAVO,1,85.7,63,56,?
459460,29,Doetinchem,2/1/2014,CMD,212,35,Vrouw,2,CMD,6/30/2015,1,HAVO,1,83.3,85,79,?
460215,6,Arnhem,9/1/2013,IN-4479,216,24,Man,2,INF,7/1/2014,1,HAVO,1,100.0,96,76,?
460771,12,Nijmegen,9/1/2013,INF,217,21,Man,2,INF,6/30/2015,1,HAVO,1,100.0,75,72,?
461094,4,Arnhem,2/1/2014,CMD,273,35,Man,2,CMD,6/27/2016,1,MBO,0,76.7,50,68,?
461153,39,Doetinchem,9/1/2013,IN-4479,220,16,Man,2,INF,6/30/2015,1,HAVO,1,100.0,80,63,?
461431,1,Arnhem,9/1/2014,CMD,244,26,Man,2,CMD,6/27/2016,1,HAVO,1,60.0,62,62,?
461759,25,Apeldoorn,2/1/2014,CMD,211,35,Vrouw,2,CMD,6/30/2015,1,HAVO,1,74.4,60,68,?
461768,4,Arnhem,9/1/2013,IN-4479,210,24,Man,2,INF,7/1/2014,1,HAVO,1,85.7,69,66,?
461776,21,Ede Wageningen,9/1/2013,BIM,195,16,Man,2,INF,6/30/2015,1,HAVO,1,100.0,90,69,?
461787,9,Nijmegen,9/1/2013,IN-4479,214,16,Man,2,INF,6/30/2015,1,HAVO,1,71.4,92,67,?
461891,25,Nijmegen,9/1/2014,CMD,216,26,Man,3,CMD,6/30/2015,1,HAVO,1,71.1,55,55,?
461921,59,Utrecht,9/1/2013,IN-4479,219,26,Man,2,INF,6/30/2015,1,HAVO,1,87.5,88,70,?
461949,1,Arnhem,2/1/2014,IN-4479,230,25,Man,4,INF,6/27/2016,1,HAVO,1,72.2,84,63,?
461951,15,Zevenaar,9/1/2013,BIM,244,24,Man,2,BIM,6/30/2015,1,MBO,?,100.0,70,43,?
462070,28,Apeldoorn,9/1/2013,IN-4479,206,20,Man,2,INF,7/1/2014,1,HAVO,1,100.0,88,69,?
462170,14,Nijmegen,9/1/2013,IN-4479,210,24,Man,2,INF,7/1/2014,1,HAVO,1,100.0,85,60,?
462171,10,Nijmegen,9/1/2013,IN-4479,216,24,Man,2,INF,7/1/2014,1,HAVO,1,100.0,79,59,?
462224,13,Arnhem,9/1/2017,CMD,280,30,Man,2,CMD,6/27/2018,1,HAVO,1,78.9,95,91,0
462537,24,Apeldoorn,9/1/2013,BIM,221,23,Man,2,BIM,6/30/2015,1,HAVO,1,100.0,68,54,?
463066,30,Veenendaal,2/1/2014,CMD,211,22,Man,1,CMD,6/30/2015,1,HAVO,1,46.7,70,65,?
463071,3,Arnhem,9/1/2014,IN-4479,253,25,Man,2,INF,6/30/2015,1,MBO,?,85.2,65,65,?
463293,0,Arnhem,9/1/2014,CMD,264,18,Vrouw,1,CMD,6/30/2015,1,MBO,?,83.3,80,70,?
463504,30,Veenendaal,9/1/2013,IN-4479,220,24,Man,2,INF,6/30/2015,1,HAVO,1,100.0,91,62,?
463505,6,Nijmegen,9/1/2013,TIF,197,21,Man,2,TIF,6/30/2015,1,HAVO,1,100.0,72,48,?
463632,6,Arnhem,2/1/2014,CMD,257,35,Man,4,CMD,6/30/2015,1,MBO,?,62.8,50,65,?
464149,0,Arnhem,9/1/2013,IN-4479,246,24,Man,1,INF,7/1/2014,1,HAVO,1,100.0,99,76,?
464199,21,Ede Wageningen,9/1/2013,IN-4479,209,23,Man,2,INF,7/1/2014,1,HAVO,1,100.0,68,58,?
464283,2,Arnhem,9/1/2016,CMD,260,26,Man,1,CMD,6/27/2018,1,HAVO,1,54.4,77,65,0
464414,21,Doetinchem,9/1/2013,IN-4479,208,26,Man,2,INF,7/1/2014,1,HAVO,1,100.0,82,75,?
464442,8,Nijmegen,9/1/2014,IN-4479,230,26,Man,4,INF,6/27/2016,1,HAVO,1,91.4,75,57,?
464526,2,Arnhem,9/1/2014,BIMA,228,27,Man,3,CMD,6/30/2015,1,MBO,?,84.5,55,63,?
464697,5,Arnhem,9/1/2014,CMD,231,27,Man,3,CMD,6/27/2016,1,HAVO,1,84.8,76,71,?
464733,14,Arnhem,9/1/2014,CMD,224,26,Vrouw,1,CMD,6/30/2015,1,HAVO,1,47.4,55,55,?
464743,1,Arnhem,2/1/2014,IN-4479,216,25,Man,3,INF,6/30/2015,1,HAVO,1,62.5,85,66,?
464833,28,Veenendaal,9/1/2013,IN-4479,205,24,Man,2,INF,6/30/2015,1,HAVO,1,100.0,90,63,?
464839,1,Arnhem,9/1/2014,BIM,315,28,Man,3,ICT,8/31/2017,1,Buitenlands,?,0.0,52,56,?
464885,105,Westen,2/1/2014,BIM,268,25,Man,3,BIM,1/30/2015,1,Anders,?,60.0,91,74,?
464926,2,Arnhem,9/1/2014,CMD,243,26,Vrouw,2,CMD,6/30/2017,1,HAVO,1,68.4,66,56,?
465108,12,Zevenaar,9/1/2018,ICT,324,8,Man,2,ICT,6/26/2019,1,VWO,1,36.1,75,81,0
465206,30,Veenendaal,9/1/2014,CMD,217,26,Man,2,CMD,2/29/2016,1,HAVO,1,55.3,55,55,?
465342,145,Noorden,9/1/2013,IN-4479,219,20,Man,2,INF,7/1/2014,1,HAVO,1,100.0,73,75,?
465395,3,Arnhem,9/1/2013,IN-4479,210,23,Man,2,INF,7/1/2014,1,HAVO,1,100.0,95,78,?
465452,16,Nijmegen,9/1/2014,CMD,275,27,Man,2,CMD,6/30/2015,1,MBO,?,86.1,70,71,?
465633,84,Westen,9/1/2013,IN-4479,204,26,Man,2,INF,7/1/2014,1,HAVO,1,100.0,79,78,?
465717,24,Doetinchem,9/1/2015,ICT,236,31,Man,3,ICT,6/27/2016,1,HAVO,1,79.4,80,66,0
465771,0,Arnhem,9/1/2013,TIF,234,26,Man,2,TIF,6/30/2015,1,HAVO,1,100.0,82,53,?
465773,22,Ede Wageningen,9/1/2013,BIM,216,20,Man,2,BIM,6/30/2015,1,HAVO,1,100.0,87,63,?
465788,27,Veenendaal,9/1/2013,IN-4479,222,20,Man,2,INF,7/1/2014,1,HAVO,1,100.0,72,65,?
465808,26,Apeldoorn,9/1/2014,IN-4479,217,28,Man,2,BIM,6/27/2016,1,HAVO,1,35.6,71,65,?
465865,14,Nijmegen,2/1/2015,CMD,224,29,Vrouw,1,CMD,6/27/2016,1,HAVO,1,83.3,90,73,?
465901,22,Nijmegen,9/1/2014,IN-4479,240,26,Man,4,CMD,6/30/2017,1,HAVO,1,74.1,67,61,?
466128,1,Nijmegen,9/1/2015,ICT,240,31,Man,2,ICT,6/27/2016,1,VWO,1,84.8,94,73,0
466451,14,Nijmegen,9/1/2013,BIMA,209,23,Man,1,CMD,6/30/2015,1,HAVO,1,100.0,83,47,?
466485,5,Arnhem,9/1/2013,TIF,219,26,Man,2,TIF,6/30/2015,1,HAVO,1,100.0,67,48,?
466530,6,Zevenaar,9/1/2013,IN-4479,203,23,Man,3,INF,7/1/2014,1,HAVO,1,100.0,96,75,?
466538,2,Arnhem,9/1/2016,ICT,289,31,Man,4,ICT,6/30/2017,1,HAVO,0,47.6,80,85,0
466999,12,Nijmegen,9/1/2014,INF,239,26,Man,3,INF,6/30/2015,1,HAVO,1,84.3,75,68,?
467103,15,Ede Wageningen,9/1/2013,IN-4479,210,23,Man,2,INF,6/30/2015,1,HAVO,1,100.0,47,56,?
467139,17,Nijmegen,9/1/2014,CMD,223,24,Man,4,CMD,6/30/2015,1,HAVO,1,68.5,86,71,?
467143,31,Apeldoorn,9/1/2013,IN-4479,224,26,Man,2,INF,6/30/2015,1,VWO,1,100.0,85,73,?
467147,31,Apeldoorn,9/1/2013,BIMA,206,26,Man,3,INF,7/1/2014,1,HAVO,1,100.0,89,69,?
467241,19,Nijmegen,2/1/2014,CMD,220,35,Man,2,CMD,6/30/2015,1,HAVO,1,72.1,70,69,?
467360,2,Nijmegen,9/1/2013,TIF,244,21,Man,2,TIF,6/30/2015,1,HAVO,1,100.0,74,61,?
467374,35,Deventer,9/1/2013,IN-4479,215,26,Man,2,INF,7/1/2014,1,HAVO,1,100.0,68,80,?
467472,37,Noord Gld Overijssel,9/1/2013,TIF,215,24,Man,2,TIF,6/30/2015,1,HAVO,1,100.0,80,62,?
467482,18,Nijmegen,9/1/2014,IN-4479,311,26,Man,3,INF,6/30/2015,1,Anders,?,77.2,84,74,?
467551,16,Nijmegen,9/1/2014,CMD,252,27,Man,2,CMD,6/30/2015,1,MBO,?,87.0,73,73,?
467571,2,Arnhem,2/1/2014,CMD,305,35,Man,2,CMD,6/27/2016,1,HAVO,0,81.8,75,72,?
467770,34,Deventer,9/1/2014,IN-4479,226,24,Man,2,INF,6/27/2016,1,HAVO,1,90.7,92,58,?
467771,36,Utrecht,9/1/2013,TIF,218,20,Man,2,TIF,7/1/2014,1,HAVO,1,100.0,24,61,?
468170,4,Arnhem,9/1/2014,BIM,253,25,Man,2,BIM,6/30/2015,1,MBO,?,87.2,69,60,?
468450,18,Nijmegen,9/1/2014,CMD,271,27,Man,2,CMD,6/30/2015,1,MBO,?,80.0,55,65,?
468622,62,Noorden,9/1/2013,TIF,225,26,Man,2,TIF,6/30/2015,1,HAVO,1,100.0,78,54,?
468683,3,Arnhem,9/1/2013,BIMA,229,21,Vrouw,1,BIM,7/1/2014,1,VWO,1,100.0,97,65,?
468806,23,Apeldoorn,9/1/2014,TIF,228,25,Man,2,TIF,6/27/2016,1,HAVO,1,71.4,79,59,?
468849,27,Utrecht,9/1/2014,IN-4479,258,24,Man,2,INF,6/30/2015,1,MBO,?,92.0,92,77,?
469269,6,Nijmegen,9/1/2013,INF,208,23,Man,2,INF,6/30/2015,1,HAVO,1,0.0,64,53,?
469271,22,Apeldoorn,9/1/2013,IN-4479,249,26,Man,2,INF,6/30/2015,1,MBO,?,100.0,44,54,?
469285,3,Arnhem,9/1/2014,CMD,241,24,Man,1,CMD,6/30/2015,1,HAVO,1,77.8,55,62,?
469688,3,Arnhem,9/1/2013,IN-4479,227,20,Man,2,INF,6/30/2015,1,HAVO,1,57.1,61,69,?
469757,2,Arnhem,2/1/2014,CMD,221,22,Vrouw,2,CMD,6/30/2015,1,HAVO,1,24.4,80,68,?
469946,20,Nijmegen,9/1/2014,CMD,232,24,Man,2,CMD,6/30/2015,1,HAVO,1,75.9,83,65,?
470014,21,Nijmegen,9/1/2014,CMD,260,26,Man,1,CMD,6/30/2015,1,HAVO,1,80.0,76,75,?
470019,26,Ede Wageningen,9/1/2014,CMD,219,24,Man,4,CMD,6/27/2016,1,HAVO,1,77.8,73,55,?
470057,2,Arnhem,9/1/2013,TIF,247,24,Man,2,INF,6/30/2015,1,HAVO,1,100.0,82,56,?
470240,60,Westen,9/1/2014,CMD,235,24,Man,2,CMD,6/27/2016,1,HAVO,1,67.4,63,43,?
470313,22,Ede Wageningen,9/1/2013,IN-4479,218,26,Man,2,INF,6/30/2015,1,HAVO,1,100.0,82,60,?
470402,16,Nijmegen,9/1/2013,IN-4479,253,21,Man,3,INF,7/1/2014,1,MBO,?,100.0,78,67,?
470432,22,Nijmegen,9/1/2014,CMD,256,27,Vrouw,4,CMD,6/27/2016,1,MBO,?,51.4,75,69,?
470552,3,Arnhem,2/1/2014,CMD,259,35,Man,1,CMD,6/30/2015,1,MBO,?,53.5,40,67,?
470679,31,Utrecht,9/1/2013,TIF,222,23,Man,2,TIF,6/30/2015,1,HAVO,1,100.0,47,49,?
470816,24,Apeldoorn,2/1/2014,CMD,242,35,Man,3,CMD,6/27/2016,1,MBO,?,34.6,50,68,?
470895,3,Arnhem,9/1/2013,BIM,266,24,Man,2,BIM,1/29/2016,1,MBO,?,85.7,62,54,?
470901,2,Arnhem,9/1/2013,IN-4479,237,24,Man,2,INF,7/1/2014,1,VWO,1,100.0,95,71,?
471583,0,Arnhem,9/1/2013,TIF,252,26,Man,2,TIF,7/1/2014,1,HAVO,1,100.0,73,60,?
471724,25,Noord Gld Overijssel,9/1/2013,IN-4479,319,16,Man,2,INF,6/30/2015,1,MBO,?,100.0,79,44,?
471766,5,Nijmegen,9/1/2014,INF,225,25,Man,4,TIF,6/27/2016,1,HAVO,1,25.3,83,68,?
471828,1,Nijmegen,9/1/2013,INF,263,21,Man,2,INF,6/30/2015,1,VWO,1,100.0,82,76,?
472254,25,Nijmegen,9/1/2014,CMD,243,27,Man,3,CMD,6/27/2016,1,HAVO,1,36.7,42,61,?
472525,7,Arnhem,2/1/2014,CMD,277,22,Man,2,CMD,6/27/2016,1,MBO,?,30.9,50,53,?
472975,10,Den Bosch Eindhoven,2/1/2015,INF,242,31,Man,1,INF,6/27/2016,1,HAVO,1,92.0,87,64,?
473303,17,Nijmegen,9/1/2014,CMD,225,25,Man,3,CMD,6/30/2015,1,HAVO,1,63.0,66,66,?
473564,2,Arnhem,2/1/2015,CMD,248,31,Man,3,CMD,6/27/2018,1,HAVO,1,53.6,90,51,?
473588,69,Noord Gld Overijssel,9/1/2013,IN-4479,315,20,Man,2,INF,6/30/2015,1,VWO,1,100.0,81,85,?
475028,82,Westen,2/1/2014,CMD,242,35,Vrouw,1,CMD,6/30/2015,1,VWO,1,53.5,40,69,?
475080,19,Arnhem,9/1/2018,ICT,275,26,Man,2,ICT,6/26/2019,1,HAVO,1,98.3,46,72,1
475101,4,Arnhem,2/1/2014,CMD,261,22,Vrouw,1,CMD,6/30/2015,1,HAVO,1,70.7,85,82,?
475453,0,Arnhem,9/1/2014,CMD,257,27,Vrouw,1,CMD,6/30/2015,1,MBO,?,81.9,80,75,?
476009,2,Arnhem,2/1/2014,IN-4479,296,25,Man,2,INF,6/30/2015,1,MBO,?,93.1,73,69,?
476013,39,Doetinchem,2/1/2014,CMD,240,35,Man,1,CMD,6/30/2015,1,MBO,?,80.0,65,72,?
476020,15,Zevenaar,2/1/2014,TIF,261,25,Man,2,TIF,6/30/2015,1,MBO,?,90.4,78,72,?
476030,70,Noord Gld Overijssel,9/1/2014,CMD,275,27,Vrouw,1,CMD,6/30/2015,1,VWO,1,94.4,80,76,?
476034,3,Arnhem,2/1/2014,CMD,238,35,Man,1,CMD,6/30/2015,1,MBO,?,88.2,70,76,?
476035,29,Doetinchem,2/1/2014,CMD,244,35,Man,1,CMD,6/30/2015,1,MBO,?,94.1,70,78,?
476036,4,Zevenaar,9/1/2014,IN-4479,249,25,Man,2,INF,6/30/2015,1,MBO,?,96.9,82,76,?
476037,22,Ede Wageningen,2/1/2014,CMD,241,22,Vrouw,1,CMD,6/30/2015,1,Buitenlands,?,82.9,85,79,?
476043,0,Arnhem,2/1/2014,IN-4479,236,25,Man,2,INF,6/30/2015,1,MBO,?,100.0,93,71,?
476060,20,Ede Wageningen,9/1/2014,CMD,239,26,Man,1,CMD,6/27/2016,1,MBO,?,78.9,75,75,?
476061,57,Noorden,9/1/2014,IN-4479,210,24,Vrouw,2,INF,6/27/2016,1,HAVO,1,81.4,46,50,?
476129,4,Arnhem,2/1/2014,IN-4479,214,25,Man,2,INF,6/27/2016,1,HAVO,1,62.1,73,68,?
476145,8,Arnhem,9/1/2014,IN-4479,355,28,Vrouw,2,BIM,6/27/2016,1,Buitenlands,?,85.4,92,68,?
476147,28,Doetinchem,9/1/2015,ICT,225,31,Man,4,ICT,6/30/2017,1,HAVO,1,65.2,97,66,0
476256,3,Arnhem,2/1/2014,CMD,246,22,Man,1,CMD,6/30/2015,1,HAVO,1,70.7,65,67,?
476443,46,Winterswijk,9/1/2014,CMD,203,25,Vrouw,1,CMD,6/30/2015,1,HAVO,1,78.1,86,80,?
476468,2,Arnhem,2/1/2014,IN-4479,359,25,Man,1,CMD,6/30/2017,1,MBO,0,43.1,82,63,?
476471,6,Arnhem,9/1/2014,CMD,243,28,Vrouw,1,CMD,6/30/2015,1,VWO,1,72.5,76,77,?
476571,26,Apeldoorn,2/1/2014,CMD,251,35,Man,1,CMD,6/30/2015,1,MBO,?,53.5,60,66,?
476575,37,Noord Gld Overijssel,2/1/2014,CMD,256,35,Man,1,CMD,6/30/2015,1,MBO,?,100.0,70,70,?
476802,90,Westen,9/1/2014,CMD,221,29,Man,1,CMD,6/30/2015,1,HAVO,1,89.9,70,71,?
476876,25,Den Bosch Eindhoven,9/1/2014,INF,222,25,Man,2,BIM,6/27/2016,1,HAVO,1,83.5,64,59,?
476895,1,Nijmegen,9/1/2014,BIM,251,28,Vrouw,3,ICT,6/27/2016,1,MBO,?,73.8,85,61,?
476986,0,Arnhem,9/1/2014,CMD,214,27,Vrouw,2,CMD,6/30/2015,1,HAVO,1,100.0,76,81,?
477042,117,Westen,2/1/2014,IN-4479,255,25,Man,2,INF,6/27/2016,1,Anders,?,87.5,74,63,?
477376,52,Den Bosch Eindhoven,9/1/2014,INF,212,26,Man,2,INF,6/30/2015,1,HAVO,1,93.4,75,75,?
477418,2,Nijmegen,9/1/2014,INF,215,26,Man,2,INF,6/27/2016,1,HAVO,1,93.5,70,73,?
477422,19,Nijmegen,2/1/2014,CMD,244,35,Man,1,CMD,6/27/2016,1,HAVO,1,71.4,70,43,?
477756,31,Utrecht,2/1/2014,CMD,215,35,Man,1,CMD,6/30/2015,1,HAVO,1,83.3,75,72,?
477776,60,Deventer,9/1/2014,CMD,261,18,Vrouw,1,CMD,6/30/2015,1,MBO,1,66.7,75,77,?
477787,9,Nijmegen,9/1/2014,CMD,247,27,Vrouw,1,CMD,6/30/2015,1,MBO,?,86.2,49,73,?
478021,36,Apeldoorn,2/1/2014,IN-4479,264,25,Man,2,INF,6/30/2015,1,MBO,?,65.5,55,52,?
478045,106,Westen,9/1/2014,INF,210,26,Man,2,INF,6/30/2015,1,HAVO,1,80.0,95,87,?
478080,3,Nijmegen,2/1/2015,INF,209,31,Man,3,INF,6/27/2016,1,HAVO,1,94.7,82,70,?
478083,20,Nijmegen,9/1/2014,CMD,205,26,Vrouw,1,CMD,6/27/2016,1,HAVO,1,53.3,52,68,?
478127,2,Arnhem,2/1/2015,CMD,223,29,Vrouw,4,CMD,6/30/2017,1,HAVO,1,74.4,55,64,?
478153,18,Nijmegen,2/1/2014,IN-4479,237,25,Man,2,INF,6/30/2015,1,VWO,1,11.1,97,83,?
478203,2,Arnhem,2/1/2014,IN-4479,267,25,Man,2,INF,6/27/2016,1,MBO,?,80.0,64,59,?
478252,72,Noord Gld Overijssel,2/1/2014,CMD,222,35,Vrouw,1,CMD,6/27/2016,1,HAVO,1,42.1,75,70,?
478458,44,Veenendaal,2/1/2014,CMD,232,35,Vrouw,1,CMD,6/30/2015,1,VWO,1,86.7,90,76,?
478574,57,Utrecht,9/1/2014,IN-4479,238,33,Man,2,INF,3/31/2016,1,HAVO,1,77.0,94,91,?
478851,7,Nijmegen,9/1/2014,INF,207,25,Vrouw,2,INF,6/30/2015,1,HAVO,1,89.5,87,74,?
478852,49,Noorden,2/1/2014,IN-4479,296,25,Man,2,TIF,6/30/2015,1,MBO,?,91.7,81,72,?
478916,14,Nijmegen,9/1/2014,CMD,228,29,Man,1,CMD,6/27/2016,1,HAVO,1,74.7,70,60,?
479016,26,Apeldoorn,9/1/2017,ICT,254,31,Man,4,ICT,6/27/2018,1,HAVO,1,40.6,82,79,0
479184,13,Zevenaar,9/1/2014,IN-4479,254,24,Man,2,INF,6/27/2016,1,MBO,?,97.7,73,52,?
479198,2,Arnhem,2/1/2014,CMD,222,22,Man,1,CMD,6/27/2016,1,HAVO,1,42.6,60,63,?
479285,31,Utrecht,9/1/2014,IN-4479,214,24,Man,2,INF,6/30/2015,1,HAVO,1,95.7,86,78,?
479310,4,Nijmegen,9/1/2014,INF,204,25,Man,2,INF,6/27/2016,1,HAVO,1,66.7,72,64,?
479451,31,Veenendaal,9/1/2014,IN-4479,232,29,Man,2,INF,6/30/2015,1,HAVO,1,93.3,72,74,?
479456,2,Nijmegen,9/1/2014,INF,204,26,Man,2,TIF,6/27/2016,1,HAVO,1,68.9,62,72,?
479518,177,Zuiden,9/1/2014,IN-4479,215,24,Man,2,INF,3/31/2016,1,HAVO,1,73.0,66,63,?
479543,27,Apeldoorn,9/1/2014,IN-4479,242,25,Man,2,INF,6/30/2015,1,MBO,?,96.4,82,67,?
479585,31,Utrecht,9/1/2014,IN-4479,205,29,Man,2,INF,6/30/2015,1,HAVO,1,96.5,98,82,?
479592,21,Nijmegen,9/1/2014,BIM,256,25,Man,2,INF,6/27/2016,1,MBO,?,79.2,87,55,?
479680,59,Westen,9/1/2014,CMD,207,27,Man,1,CMD,6/27/2016,1,HAVO,1,72.2,60,58,?
479686,36,Veenendaal,9/1/2014,IN-4479,213,29,Man,2,INF,6/30/2015,1,HAVO,1,90.7,64,66,?
479712,8,Nijmegen,9/1/2014,INF,203,26,Man,2,INF,6/30/2015,1,HAVO,1,94.0,82,74,?
479773,13,Zevenaar,9/1/2014,CMD,223,27,Vrouw,1,CMD,6/27/2016,1,HAVO,1,84.7,70,72,?
479788,2,Arnhem,9/1/2014,CMD,262,28,Man,1,CMD,6/27/2016,1,MBO,?,76.5,73,72,?
479911,18,Den Bosch Eindhoven,9/1/2014,TIF,223,25,Man,2,ICT,6/30/2017,1,HAVO,1,90.3,68,52,?
479952,17,Zevenaar,9/1/2014,INF,219,26,Man,2,INF,6/27/2016,1,HAVO,1,85.7,65,57,?
